標號,時間,類型,交易對,金額,資費差,before倉位餘額,after倉位餘額,before現金餘額,after現金餘額,總餘額
388,2025-05-08 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1404.11,1404.11,11304.11
389,2025-05-08 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1404.11,1404.11,11304.11
390,2025-05-09 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.18,-0.00071248,9900.0,9900.0,1404.11,1402.94,11302.94
391,2025-05-09 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
392,2025-05-09 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
393,2025-05-10 08:00:00,資金費率,XCNUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
394,2025-05-10 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
395,2025-05-10 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
396,2025-05-11 08:00:00,資金費率,XCNUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
397,2025-05-11 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
398,2025-05-11 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.94,1402.94,11302.94
399,2025-05-12 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.79,-0.00048142,9900.0,9900.0,1402.94,1402.14,11302.14
400,2025-05-12 08:00:00,資金費率,ATHUSDT_binance_bybit,0.03,1.557e-05,9900.0,9900.0,1402.14,1402.17,11302.17
401,2025-05-12 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1402.17,1402.17,11302.17
402,2025-05-13 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.22,-0.00013049,9900.0,9900.0,1402.17,1401.95,11301.95
403,2025-05-13 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1401.95,1401.95,11301.95
404,2025-05-13 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1401.95,1401.95,11301.95
405,2025-05-14 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.39,-0.00023443,9900.0,9900.0,1401.95,1401.57,11301.57
406,2025-05-14 08:00:00,資金費率,ATHUSDT_binance_bybit,0.03,1.586e-05,9900.0,9900.0,1401.57,1401.59,11301.59
407,2025-05-14 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1401.59,1401.59,11301.59
408,2025-05-15 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.83,-0.00050545,9900.0,9900.0,1401.59,1400.76,11300.76
409,2025-05-15 08:00:00,資金費率,ATHUSDT_binance_bybit,0.92,0.00055474,9900.0,9900.0,1400.76,1401.67,11301.67
410,2025-05-15 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1401.67,1401.67,11301.67
411,2025-05-16 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.68,-0.00162686,9900.0,9900.0,1401.67,1398.99,11298.99
412,2025-05-16 08:00:00,資金費率,ATHUSDT_binance_bybit,0.28,0.00016802,9900.0,9900.0,1398.99,1399.27,11299.27
413,2025-05-16 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1399.27,1399.27,11299.27
414,2025-05-17 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.52,-0.00152934,9900.0,9900.0,1399.27,1396.74,11296.74
415,2025-05-17 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1396.74,1396.74,11296.74
416,2025-05-17 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1396.74,1396.74,11296.74
417,2025-05-18 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.31,-0.00079337,9900.0,9900.0,1396.74,1395.44,11295.44
418,2025-05-18 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1395.44,1395.44,11295.44
419,2025-05-18 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1395.44,1395.44,11295.44
420,2025-05-19 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.43,-0.00086888,9900.0,9900.0,1395.44,1394.0,11294.0
421,2025-05-19 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1394.0,1394.0,11294.0
422,2025-05-19 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1394.0,1394.0,11294.0
423,2025-05-20 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.59,-0.00035816,9900.0,9900.0,1394.0,1393.41,11293.41
424,2025-05-20 08:00:00,資金費率,ATHUSDT_binance_bybit,0.24,0.0001435,9900.0,9900.0,1393.41,1393.65,11293.65
425,2025-05-20 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1393.65,1393.65,11293.65
426,2025-05-21 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.38,-0.00023184,9900.0,9900.0,1393.65,1393.26,11293.26
427,2025-05-21 08:00:00,資金費率,ATHUSDT_binance_bybit,0.02,1.403e-05,9900.0,9900.0,1393.26,1393.29,11293.29
428,2025-05-21 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1393.29,1393.29,11293.29
429,2025-05-22 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.07,-4.158e-05,9900.0,9900.0,1393.29,1393.22,11293.22
430,2025-05-22 08:00:00,資金費率,ATHUSDT_binance_bybit,0.01,6.18e-06,9900.0,9900.0,1393.22,1393.23,11293.23
431,2025-05-22 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1393.23,1393.23,11293.23
432,2025-05-23 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.34,-0.00020623,9900.0,9900.0,1393.23,1392.89,11292.89
433,2025-05-23 08:00:00,資金費率,ATHUSDT_binance_bybit,0.12,7.464e-05,9900.0,9900.0,1392.89,1393.01,11293.01
434,2025-05-23 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1393.01,1393.01,11293.01
435,2025-05-24 08:00:00,資金費率,XCNUSDT_binance_bybit,0.01,8.65e-06,9900.0,9900.0,1393.01,1393.03,11293.03
436,2025-05-24 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1393.03,1393.03,11293.03
437,2025-05-24 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1393.03,1393.03,11293.03
438,2025-05-25 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.87,-0.00052616,9900.0,9900.0,1393.03,1392.16,11292.16
439,2025-05-25 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1392.16,1392.16,11292.16
440,2025-05-25 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1392.16,1392.16,11292.16
441,2025-05-26 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.42,-0.00025737,9900.0,9900.0,1392.16,1391.73,11291.73
442,2025-05-26 08:00:00,資金費率,ATHUSDT_binance_bybit,0.05,3.316e-05,9900.0,9900.0,1391.73,1391.79,11291.79
443,2025-05-26 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1391.79,1391.79,11291.79
444,2025-05-27 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.4,-0.0014552,9900.0,9900.0,1391.79,1389.39,11289.39
445,2025-05-27 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1389.39,1389.39,11289.39
446,2025-05-27 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1389.39,1389.39,11289.39
447,2025-05-28 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.74,-0.00105374,9900.0,9900.0,1389.39,1387.65,11287.65
448,2025-05-28 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1387.65,1387.65,11287.65
449,2025-05-28 08:00:00,資金費率,AUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1387.65,1387.65,11287.65
450,2025-05-28 08:00:00,離場,XCNUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1387.65,4687.65,11287.65
451,2025-05-28 08:00:00,離場手續費,XCNUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4687.65,4685.34,11285.34
451,2025-05-28 08:00:00,進場,LAUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4685.34,1385.34,11285.34
452,2025-05-28 08:00:00,進場手續費,LAUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1385.34,1383.03,11283.03
452,2025-05-29 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1383.03,1383.03,11283.03
453,2025-05-29 08:00:00,資金費率,AUSDT_binance_bybit,0.08,5e-05,9900.0,9900.0,1383.03,1383.11,11283.11
454,2025-05-29 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1383.11,1383.11,11283.11
455,2025-05-29 08:00:00,離場,AUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1383.11,4683.11,11283.11
456,2025-05-29 08:00:00,離場手續費,AUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4683.11,4680.8,11280.8
456,2025-05-29 08:00:00,進場,ALCHUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4680.8,1380.8,11280.8
457,2025-05-29 08:00:00,進場手續費,ALCHUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1380.8,1378.49,11278.49
457,2025-05-30 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1378.49,1378.49,11278.49
458,2025-05-30 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1378.49,1378.49,11278.49
459,2025-05-30 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.24,0.00014666,9900.0,9900.0,1378.49,1378.73,11278.73
460,2025-05-31 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1378.73,1378.73,11278.73
461,2025-05-31 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1378.73,1378.73,11278.73
462,2025-05-31 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.14,8.252e-05,9900.0,9900.0,1378.73,1378.87,11278.87
463,2025-06-01 08:00:00,資金費率,ATHUSDT_binance_bybit,0.16,9.951e-05,9900.0,9900.0,1378.87,1379.03,11279.03
464,2025-06-01 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1379.03,1379.03,11279.03
465,2025-06-01 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.17,0.00010277,9900.0,9900.0,1379.03,1379.2,11279.2
466,2025-06-02 08:00:00,資金費率,ATHUSDT_binance_bybit,0.19,0.00011563,9900.0,9900.0,1379.2,1379.39,11279.39
467,2025-06-02 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1379.39,1379.39,11279.39
468,2025-06-02 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.75,0.00045604,9900.0,9900.0,1379.39,1380.15,11280.15
469,2025-06-03 08:00:00,資金費率,ATHUSDT_binance_bybit,0.18,0.00010624,9900.0,9900.0,1380.15,1380.32,11280.32
470,2025-06-03 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1380.32,1380.32,11280.32
471,2025-06-03 08:00:00,資金費率,ALCHUSDT_binance_bybit,1.17,0.0007073,9900.0,9900.0,1380.32,1381.49,11281.49
472,2025-06-04 08:00:00,資金費率,ATHUSDT_binance_bybit,0.24,0.0001441,9900.0,9900.0,1381.49,1381.73,11281.73
473,2025-06-04 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1381.73,1381.73,11281.73
474,2025-06-04 08:00:00,資金費率,ALCHUSDT_binance_bybit,1.67,0.00100959,9900.0,9900.0,1381.73,1383.39,11283.39
475,2025-06-05 08:00:00,資金費率,ATHUSDT_binance_bybit,0.24,0.00014466,9900.0,9900.0,1383.39,1383.63,11283.63
476,2025-06-05 08:00:00,資金費率,LAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1383.63,1383.63,11283.63
477,2025-06-05 08:00:00,資金費率,ALCHUSDT_binance_bybit,1.37,0.00083133,9900.0,9900.0,1383.63,1385.0,11285.0
478,2025-06-06 08:00:00,資金費率,ATHUSDT_binance_bybit,0.2,0.0001201,9900.0,9900.0,1385.0,1385.2,11285.2
479,2025-06-06 08:00:00,資金費率,LAUSDT_binance_bybit,37.14,0.02250903,9900.0,9900.0,1385.2,1422.34,11322.34
480,2025-06-06 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.34,0.00020526,9900.0,9900.0,1422.34,1422.68,11322.68
481,2025-06-06 08:00:00,離場,LAUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1422.68,4722.68,11322.68
482,2025-06-06 08:00:00,離場手續費,LAUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4722.68,4720.37,11320.37
482,2025-06-06 08:00:00,進場,KAVAUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4720.37,1420.37,11320.37
483,2025-06-06 08:00:00,進場手續費,KAVAUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1420.37,1418.06,11318.06
483,2025-06-07 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1418.06,1418.06,11318.06
484,2025-06-07 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.06,3.502e-05,9900.0,9900.0,1418.06,1418.12,11318.12
485,2025-06-07 08:00:00,資金費率,KAVAUSDT_binance_bybit,-0.09,-5.211e-05,9900.0,9900.0,1418.12,1418.03,11318.03
486,2025-06-08 08:00:00,資金費率,ATHUSDT_binance_bybit,0.62,0.00037527,9900.0,9900.0,1418.03,1418.65,11318.65
487,2025-06-08 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1418.65,1418.65,11318.65
488,2025-06-08 08:00:00,資金費率,KAVAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1418.65,1418.65,11318.65
489,2025-06-09 08:00:00,資金費率,ATHUSDT_binance_bybit,0.11,6.745e-05,9900.0,9900.0,1418.65,1418.76,11318.76
490,2025-06-09 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.14,8.539e-05,9900.0,9900.0,1418.76,1418.9,11318.9
491,2025-06-09 08:00:00,資金費率,KAVAUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1418.9,1418.9,11318.9
492,2025-06-10 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1418.9,1418.9,11318.9
493,2025-06-10 08:00:00,資金費率,ALCHUSDT_binance_bybit,0.36,0.00021606,9900.0,9900.0,1418.9,1419.26,11319.26
494,2025-06-10 08:00:00,資金費率,KAVAUSDT_binance_bybit,-0.0,-4.4e-07,9900.0,9900.0,1419.26,1419.26,11319.26
